,source,target,value
5062,problem,problem,1
5063,problem,navigation,1
5064,navigation,problem,1
5065,problem,problem,1
5066,problem,problem,1
5067,problem,problem,1
5068,problem,problem,1
5069,problem,problem,1
5070,problem,problem,1
5071,problem,problem,1
5072,problem,problem,1
5073,problem,problem,1
5074,problem,problem,1
5075,problem,problem,1
5076,problem,problem,1
5077,problem,problem,1
5078,problem,problem,1
5079,problem,problem,1
5080,problem,problem,1
5081,problem,problem,1
5082,problem,problem,1
5083,problem,problem,1
5084,problem,problem,1
5085,problem,navigation,1
5086,navigation,problem,1
5087,problem,problem,1
5088,problem,problem,1
5089,problem,problem,1
5090,problem,problem,1
5091,problem,problem,1
5092,problem,problem,1
5093,problem,navigation,1
5094,navigation,problem,1
5095,problem,problem,1
5096,problem,problem,1
5097,problem,problem,1
5098,problem,navigation,1
5099,navigation,problem,1
5100,problem,problem,1
5101,problem,problem,1
5102,problem,problem,1
5103,problem,problem,1
5104,problem,problem,1
5105,problem,problem,1
5106,problem,problem,1
5107,problem,navigation,1
5108,navigation,problem,1
5109,problem,problem,1
5110,problem,problem,1
5111,problem,problem,1
5112,problem,problem,1
5113,problem,problem,1
5114,problem,problem,1
5115,problem,problem,1
5116,problem,problem,1
5117,problem,problem,1
5118,problem,problem,1
5119,problem,navigation,1
5120,navigation,problem,1
5121,problem,problem,1
5122,problem,problem,1
5123,problem,problem,1
5124,problem,problem,1
5125,problem,problem,1
5126,problem,problem,1
5127,problem,problem,1
5128,problem,navigation,1
5129,navigation,problem,1
5130,problem,problem,1
5131,problem,problem,1
5132,problem,problem,1
5133,problem,problem,1
5134,problem,navigation,1
5135,navigation,problem,1
5136,problem,problem,1
5137,problem,problem,1
5138,problem,problem,1
5139,problem,problem,1
5140,problem,problem,1
5141,problem,problem,1
5142,problem,problem,1
5143,problem,navigation,1
5144,navigation,problem,1
5145,problem,problem,1
5146,problem,problem,1
5147,problem,problem,1
5148,problem,problem,1
5149,problem,problem,1
5150,problem,problem,1
5151,problem,problem,1
5152,problem,problem,1
5153,problem,problem,1
5154,problem,problem,1
5155,problem,problem,1
5156,problem,navigation,1
5157,navigation,navigation,1
5158,enrollment,navigation,1
5159,navigation,navigation,1
5160,navigation,navigation,1
5161,navigation,navigation,1
5162,navigation,navigation,1
5163,navigation,navigation,1
5164,navigation,navigation,1
5165,navigation,navigation,1
5166,navigation,navigation,1
5167,navigation,navigation,1
5168,navigation,navigation,1
5169,navigation,navigation,1
5170,navigation,navigation,1
5171,navigation,navigation,1
5172,navigation,navigation,1
5173,navigation,navigation,1
5174,navigation,navigation,1
5175,navigation,navigation,1
5176,navigation,navigation,1
5177,navigation,navigation,1
5178,navigation,navigation,1
5179,navigation,navigation,1
5180,navigation,navigation,1
5181,navigation,navigation,1
5182,navigation,navigation,1
5183,navigation,navigation,1
5184,navigation,navigation,1
5185,navigation,problem,1
5186,problem,problem,1
5187,problem,problem,1
5188,problem,problem,1
5189,problem,problem,1
5190,problem,problem,1
5191,problem,navigation,1
5192,navigation,problem,1
5193,problem,problem,1
5194,problem,problem,1
5195,problem,problem,1
5196,problem,problem,1
5197,problem,problem,1
5198,problem,navigation,1
5199,navigation,problem,1
5200,problem,problem,1
5201,problem,navigation,1
5202,navigation,problem,1
5203,problem,problem,1
5204,problem,problem,1
5205,problem,problem,1
5206,problem,problem,1
5207,problem,problem,1
5208,problem,navigation,1
5209,navigation,problem,1
5210,problem,problem,1
5211,problem,problem,1
5212,problem,problem,1
5213,problem,problem,1
5214,problem,navigation,1
5215,navigation,problem,1
5216,problem,problem,1
5217,problem,problem,1
5218,problem,problem,1
5219,problem,problem,1
5220,problem,problem,1
5221,problem,navigation,1
5222,navigation,problem,1
5223,problem,problem,1
5224,problem,problem,1
5225,problem,problem,1
5226,problem,problem,1
5227,problem,problem,1
5228,problem,problem,1
5229,problem,problem,1
5230,problem,problem,1
5231,problem,problem,1
5232,problem,problem,1
5233,problem,problem,1
5234,problem,problem,1
5235,problem,problem,1
5236,problem,problem,1
5237,problem,problem,1
5238,problem,problem,1
5239,problem,navigation,1
5240,navigation,problem,1
5241,problem,problem,1
5242,problem,problem,1
5243,problem,problem,1
5244,problem,problem,1
5245,problem,problem,1
5246,problem,problem,1
5247,problem,problem,1
5248,problem,problem,1
5249,problem,problem,1
5250,problem,problem,1
5251,problem,problem,1
5252,problem,navigation,1
5253,navigation,problem,1
5254,problem,problem,1
5255,problem,problem,1
5256,problem,problem,1
5257,problem,problem,1
5258,problem,problem,1
5259,problem,problem,1
5260,problem,problem,1
5261,problem,problem,1
5262,problem,problem,1
5263,problem,problem,1
5264,problem,problem,1
5265,problem,problem,1
5266,problem,navigation,1
5267,navigation,problem,1
5268,problem,problem,1
5269,problem,problem,1
5270,problem,problem,1
5271,problem,problem,1
5272,problem,problem,1
5273,problem,problem,1
5274,problem,problem,1
5275,problem,problem,1
5276,problem,problem,1
5277,problem,problem,1
5278,problem,problem,1
5279,problem,navigation,1
5280,navigation,problem,1
5281,problem,problem,1
5282,problem,problem,1
5283,problem,problem,1
5284,problem,problem,1
5285,problem,problem,1
5286,problem,problem,1
5287,problem,problem,1
5288,problem,navigation,1
5289,navigation,problem,1
5290,problem,problem,1
5291,problem,problem,1
5292,problem,problem,1
5293,problem,problem,1
5294,problem,problem,1
5295,problem,problem,1
5296,problem,problem,1
5297,problem,problem,1
5298,problem,problem,1
5299,problem,problem,1
5300,problem,problem,1
5301,problem,problem,1
5302,problem,problem,1
5303,problem,navigation,1
5304,navigation,problem,1
5305,problem,problem,1
5306,problem,problem,1
5307,problem,problem,1
5308,problem,navigation,1
5309,navigation,problem,1
5310,problem,problem,1
5311,problem,problem,1
5312,problem,problem,1
5313,problem,problem,1
5314,problem,problem,1
5315,problem,problem,1
5316,problem,problem,1
5317,problem,problem,1
5318,problem,problem,1
5319,problem,problem,1
5320,problem,problem,1
5321,problem,problem,1
5322,problem,problem,1
5323,problem,problem,1
5324,problem,problem,1
5325,problem,navigation,1
5326,navigation,navigation,1
5327,navigation,problem,1
5328,problem,problem,1
5329,problem,navigation,1
5330,navigation,problem,1
5331,problem,problem,1
5332,problem,navigation,1
5333,navigation,problem,1
5334,problem,problem,1
5335,problem,problem,1
5336,problem,problem,1
5337,problem,problem,1
5338,problem,navigation,1
5339,navigation,problem,1
5340,problem,problem,1
5341,problem,problem,1
5342,problem,problem,1
5343,problem,navigation,1
5344,navigation,problem,1
5345,problem,problem,1
5346,problem,problem,1
5347,problem,problem,1
5348,problem,problem,1
5349,problem,problem,1
5350,problem,problem,1
5351,problem,problem,1
5352,problem,navigation,1
5353,navigation,problem,1
5354,problem,problem,1
5355,problem,problem,1
5356,problem,navigation,1
5357,navigation,problem,1
5358,problem,problem,1
5359,problem,problem,1
5360,problem,problem,1
5361,problem,navigation,1
5362,navigation,navigation,1
5363,navigation,problem,1
5364,problem,problem,1
5365,problem,problem,1
5366,problem,problem,1
5367,problem,navigation,1
5368,navigation,problem,1
5369,problem,problem,1
5370,problem,problem,1
5371,problem,problem,1
5372,problem,navigation,1
5373,navigation,problem,1
5374,problem,problem,1
5375,problem,problem,1
5376,problem,problem,1
5377,problem,navigation,1
5378,enrollment,navigation,1
5379,navigation,navigation,1
5380,navigation,navigation,1
5381,navigation,navigation,1
5382,navigation,navigation,1
5383,navigation,navigation,1
5384,navigation,navigation,1
5385,navigation,navigation,1
5386,navigation,navigation,1
5387,navigation,navigation,1
5388,navigation,navigation,1
5389,navigation,navigation,1
5390,navigation,navigation,1
5391,navigation,navigation,1
5392,navigation,navigation,1
5393,navigation,navigation,1
5394,navigation,navigation,1
5395,navigation,navigation,1
5396,navigation,navigation,1
5397,navigation,navigation,1
5398,navigation,navigation,1
5399,navigation,navigation,1
5400,navigation,navigation,1
5401,navigation,navigation,1
5402,navigation,navigation,1
5403,navigation,problem,1
5404,problem,problem,1
5405,problem,problem,1
5406,problem,problem,1
5407,problem,problem,1
5408,problem,problem,1
5409,problem,problem,1
5410,problem,problem,1
5411,problem,navigation,1
5412,navigation,problem,1
5413,problem,problem,1
5414,problem,problem,1
5415,problem,problem,1
5416,problem,problem,1
5417,problem,problem,1
5418,problem,problem,1
5419,problem,problem,1
5420,problem,problem,1
5421,problem,problem,1
5422,problem,problem,1
5423,problem,problem,1
5424,problem,problem,1
5425,problem,navigation,1
5426,navigation,problem,1
5427,problem,problem,1
5428,problem,problem,1
5429,problem,problem,1
5430,problem,problem,1
5431,problem,problem,1
5432,problem,navigation,1
5433,navigation,problem,1
5434,problem,problem,1
5435,problem,problem,1
5436,problem,problem,1
5437,problem,problem,1
5438,problem,navigation,1
5439,navigation,problem,1
5440,problem,problem,1
5441,problem,problem,1
5442,problem,problem,1
5443,problem,problem,1
5444,problem,problem,1
5445,problem,navigation,1
5446,navigation,problem,1
5447,problem,problem,1
5448,problem,problem,1
5449,problem,problem,1
5450,problem,problem,1
5451,problem,problem,1
5452,problem,problem,1
5453,problem,problem,1
5454,problem,problem,1
5455,problem,problem,1
5456,problem,problem,1
5457,problem,problem,1
5458,problem,problem,1
5459,problem,navigation,1
5460,navigation,problem,1
5461,problem,problem,1
5462,problem,navigation,1
5463,navigation,problem,1
5464,problem,problem,1
5465,problem,navigation,1
5466,navigation,problem,1
5467,problem,problem,1
5468,problem,problem,1
5469,problem,problem,1
5470,problem,problem,1
5471,problem,problem,1
5472,problem,problem,1
5473,problem,problem,1
5474,problem,problem,1
5475,problem,problem,1
5476,problem,problem,1
5477,problem,problem,1
5478,problem,problem,1
5479,problem,problem,1
5480,problem,problem,1
5481,problem,problem,1
5482,problem,problem,1
5483,problem,problem,1
5484,problem,problem,1
5485,problem,navigation,1
5486,navigation,problem,1
5487,problem,problem,1
5488,problem,problem,1
5489,problem,problem,1
5490,problem,navigation,1
5491,navigation,navigation,1
5492,navigation,problem,1
5493,problem,problem,1
5494,problem,problem,1
5495,problem,problem,1
5496,problem,problem,1
5497,problem,problem,1
5498,problem,problem,1
5499,problem,problem,1
5500,problem,problem,1
5501,problem,problem,1
5502,problem,problem,1
5503,problem,problem,1
5504,problem,navigation,1
5505,navigation,problem,1
5506,problem,problem,1
5507,problem,problem,1
5508,problem,problem,1
5509,problem,navigation,1
5510,navigation,problem,1
5511,problem,problem,1
5512,problem,problem,1
5513,problem,problem,1
5514,problem,navigation,1
5515,navigation,problem,1
5516,problem,problem,1
5517,problem,problem,1
5518,problem,problem,1
5519,problem,navigation,1
5520,navigation,navigation,1
5521,navigation,problem,1
5522,problem,problem,1
5523,problem,problem,1
5524,problem,problem,1
5525,problem,navigation,1
5526,navigation,problem,1
5527,problem,problem,1
5528,problem,problem,1
5529,problem,navigation,1
5530,navigation,problem,1
5531,problem,problem,1
5532,problem,problem,1
5533,problem,problem,1
5534,problem,problem,1
5535,problem,problem,1
5536,problem,problem,1
5537,problem,problem,1
5538,problem,problem,1
5539,problem,problem,1
5540,problem,problem,1
5541,problem,problem,1
5542,problem,problem,1
5543,problem,problem,1
5544,problem,navigation,1
5545,navigation,problem,1
5546,problem,problem,1
5547,problem,problem,1
5548,problem,problem,1
5549,problem,navigation,1
5550,navigation,problem,1
5551,problem,problem,1
5552,problem,problem,1
5553,problem,problem,1
5554,problem,problem,1
5555,problem,problem,1
5556,problem,problem,1
5557,problem,navigation,1
5558,navigation,problem,1
5559,problem,problem,1
5560,problem,problem,1
5561,problem,problem,1
5562,problem,problem,1
5563,problem,problem,1
5564,problem,problem,1
5565,problem,problem,1
5566,problem,problem,1
5567,problem,problem,1
5568,problem,problem,1
5569,problem,problem,1
5570,problem,navigation,1
5571,navigation,problem,1
5572,problem,problem,1
5573,problem,problem,1
5574,problem,problem,1
5575,problem,problem,1
5576,problem,problem,1
5577,problem,problem,1
5578,problem,navigation,1
5579,navigation,problem,1
5580,problem,problem,1
5581,problem,problem,1
5582,problem,problem,1
5583,problem,problem,1
5584,problem,problem,1
5585,problem,problem,1
5586,problem,problem,1
5587,problem,navigation,1
5588,navigation,navigation,1
5589,navigation,problem,1
5590,problem,problem,1
5591,problem,problem,1
5592,problem,problem,1
5593,problem,problem,1
5594,problem,problem,1
5595,problem,problem,1
5596,problem,navigation,1
5597,navigation,problem,1
5598,problem,problem,1
5599,problem,problem,1
5600,problem,problem,1
5601,problem,navigation,1
5602,navigation,problem,1
5603,problem,problem,1
5604,problem,problem,1
5605,problem,problem,1
5606,problem,problem,1
5607,problem,problem,1
5608,problem,problem,1
5609,problem,navigation,1
5610,navigation,problem,1
5611,problem,problem,1
5612,problem,problem,1
5613,problem,problem,1
5614,problem,problem,1
5615,problem,problem,1
5616,problem,problem,1
5617,problem,problem,1
5618,problem,navigation,1
5619,navigation,navigation,1
5620,enrollment,navigation,1
5621,navigation,navigation,1
5622,navigation,navigation,1
5623,navigation,navigation,1
5624,navigation,navigation,1
5625,navigation,navigation,1
5626,navigation,navigation,1
5627,navigation,navigation,1
5628,navigation,navigation,1
5629,navigation,navigation,1
5630,navigation,navigation,1
5631,navigation,problem,1
5632,problem,problem,1
5633,problem,problem,1
5634,problem,problem,1
5635,problem,problem,1
5636,problem,problem,1
5637,problem,problem,1
5638,problem,problem,1
5639,problem,problem,1
5640,problem,navigation,1
5641,navigation,problem,1
5642,problem,problem,1
5643,problem,navigation,1
5644,navigation,problem,1
5645,problem,problem,1
5646,problem,navigation,1
5647,navigation,problem,1
5648,problem,problem,1
5649,problem,problem,1
5650,problem,problem,1
5651,problem,problem,1
5652,problem,problem,1
5653,problem,problem,1
5654,problem,problem,1
5655,problem,problem,1
5656,problem,problem,1
5657,problem,problem,1
5658,problem,problem,1
5659,problem,problem,1
5660,problem,problem,1
5661,problem,problem,1
5662,problem,problem,1
5663,problem,navigation,1
5664,navigation,problem,1
5665,problem,problem,1
5666,problem,problem,1
5667,problem,problem,1
5668,problem,problem,1
5669,problem,navigation,1
5670,navigation,navigation,1
5671,navigation,problem,1
5672,problem,problem,1
5673,problem,navigation,1
5674,navigation,problem,1
5675,problem,problem,1
5676,problem,problem,1
5677,problem,problem,1
5678,problem,problem,1
5679,problem,problem,1
5680,problem,problem,1
5681,problem,problem,1
5682,problem,problem,1
5683,problem,problem,1
5684,problem,problem,1
5685,problem,problem,1
5686,problem,problem,1
5687,problem,problem,1
5688,problem,problem,1
5689,problem,problem,1
5690,problem,problem,1
5691,problem,problem,1
5692,problem,problem,1
5693,problem,problem,1
5694,problem,problem,1
5695,problem,problem,1
